time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1785.5,1785,1786,-0.037223,-0.312126131,0.000233225,-0.00787077,0,-0.005749935,0.001339123,0.049405453,0.017611923,0.002601868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007292329,0.001206789
1786.5,1786,1787,0.014149732,0.030042447,0.001289609,-0.00347915,0,-0.005968807,0.001239234,0.05081103,0.018109785,0.002676058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007301976,0.001241268
1787.5,1787,1788,0.050686304,0.068339647,0.00079402,-0.008331607,0,-0.006189444,0.001658481,0.052216276,0.018607357,0.002750241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008230483,0.001275748
1788.5,1788,1789,0.058502197,0.153713892,-0.000488989,-0.019207075,0,-0.006411822,0.002745928,0.05362119,0.019104638,0.002824416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010382982,0.001310228
1789.5,1789,1790,0.049578663,0.222812988,-4.28E-05,-0.01325248,0,-0.006635893,0.002030982,0.055025773,0.01960163,0.002898582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009173575,0.001344707
1790.5,1790,1791,0.033385254,0.004633068,-8.27E-05,-0.014334278,0,-0.006892684,0.00217725,0.056430026,0.020098332,0.00297274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009642932,0.001379187
1791.5,1791,1792,0.013619312,0.155035477,0.000921497,-0.006939677,0,-0.007182203,0.001526756,0.057833947,0.020594745,0.00304689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008628163,0.001413667
1792.5,1792,1793,0.00932915,0.227565775,0.001483349,-0.003869664,0,-0.007473357,0.001392878,0.059237537,0.02109087,0.003121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008657735,0.001448146
1793.5,1793,1794,-0.00079563,0.224465335,0.001156543,-0.004387078,0,-0.007766097,0.001286379,0.060640797,0.021586707,0.003195166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008469625,0.001482626
1794.5,1794,1795,-0.010561597,0.228619425,-0.000649411,-0.016228418,0,-0.008060384,0.002243458,0.062043727,0.022082256,0.003269291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010326297,0.001517106
