percentile,time,solar,volcanic,aerosol_radiation_interactions,aerosol_cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC_134a,HFC_23,HFC_32,HFC_125,HFC_143a,HFC_152a,HFC_227ea,HFC_236fa,HFC_245fa,HFC_365mfc,HFC_43_10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c_C4F8,CFC_12,CFC_11,CFC_113,CFC_114,CFC_115,CFC_13,HCFC_22,HCFC_141b,HCFC_142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon_1211,Halon_1301,Halon_2402,n_C4F10,n_C5F12,n_C6F14,i_C6F14,C7F16,C8F18,CFC_112,CFC_112a,CFC_113a,CFC_114a,HCFC_133a,HCFC_31,HCFC_124,O3,H2O_stratospheric,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
p50,1916,0.02503894,0.228657188,-0.092866109,-0.441466828,0.0,-0.126956548,0.032308845,0.468659336,0.158931739,0.04985944,0.0,0.0,1.87e-08,0.0,0.0,0.0,8.29e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.44e-09,1.67e-05,5.13e-06,1.51e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24e-05,-1.43e-17,1.52e-15,7.96e-08,-1.76e-11,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099895544,0.011827057,-0.534332937,0.208895665,0.000104486,0.160296962,0.413993089,-0.082820646,0.253696128,0.677555001,-0.517258039
p50,1917,0.073806375,0.222115479,-0.096884825,-0.459645152,0.0,-0.127510058,0.033928543,0.478061338,0.161701364,0.050958182,0.0,0.0,1.9e-08,0.0,0.0,0.0,8.41e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.49e-09,2.03e-05,6.25e-06,1.84e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121519,2.3e-17,-2.53e-15,7.96e-08,2.89e-12,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104305163,0.012052299,-0.556529978,0.212807946,0.0001484,0.157115252,0.453037106,-0.081529217,0.295921854,0.690869284,-0.533754032
p50,1918,0.05695774,0.16492846,-0.096397825,-0.459245922,0.0,-0.128068578,0.033962959,0.485851787,0.165242407,0.05165137,0.0,0.0,1.92e-08,0.0,0.0,0.0,8.54e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-09,2.44e-05,7.49e-06,2.2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149988,-4.16e-17,4.29e-15,7.96e-08,-3.34e-11,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106963644,0.01234101,-0.555643747,0.217075979,0.000182202,0.172483054,0.394369254,-0.081764609,0.2218862,0.702927766,-0.530444712
p50,1919,0.017893873,-0.024202593,-0.08193937,-0.412643436,0.0,-0.128633214,0.03104208,0.492309972,0.169276929,0.051829719,0.0,0.0,1.95e-08,0.0,0.0,0.0,8.67e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.59e-09,2.85e-05,8.73e-06,2.56e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176024,7.07e-17,-7.36e-15,7.96e-08,2.38e-11,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107938675,0.012671064,-0.494582807,0.221320223,0.000213575,0.242065993,0.235757273,-0.08492007,-0.00630872,0.713630195,-0.471564202
p50,1920,-0.015756592,0.172160834,-0.091257312,-0.444025864,0.0,-0.12948917,0.033135994,0.499974453,0.173261862,0.052121903,0.0,0.0,1.98e-08,0.0,0.0,0.0,8.79e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.64e-09,3.21e-05,9.84e-06,2.89e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191256,-1.16e-16,1.28e-14,7.96e-08,-5.25e-11,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112048605,0.01299848,-0.535283176,0.225617377,0.000233612,0.219002563,0.375406805,-0.083354695,0.156404242,0.72559183,-0.506589267
p50,1921,-0.027862648,0.221691177,-0.075016128,-0.39328929,0.0,-0.13063674,0.030459595,0.506217299,0.177064747,0.052528587,0.0,0.0,2.01e-08,0.0,0.0,0.0,8.92e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-09,3.6e-05,1.1e-05,3.24e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000202162,2.1e-16,-2.27e-14,7.96e-08,2.59e-07,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112646026,0.013312265,-0.468305418,0.229843151,0.000249817,0.293536178,0.487364707,-0.08686488,0.193828529,0.73606045,-0.442524272
p50,1922,-0.045428906,0.229888663,-0.078628563,-0.398587734,0.0,-0.131791332,0.030442599,0.512291395,0.18073019,0.053009965,0.0,0.0,2.04e-08,0.0,0.0,0.0,9.04e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.75e-09,3.75e-05,1.15e-05,3.37e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-07,0.0,0.0,0.0,0.0,0.000226623,-3.73e-16,4.07e-14,7.96e-08,9.87e-07,-7.74e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114535383,0.013615931,-0.477216297,0.234017417,0.000277262,0.295895095,0.480354852,-0.087732802,0.184459757,0.746308812,-0.450413716
p50,1923,-0.049547464,0.230982284,-0.085515275,-0.447082851,0.0,-0.132952829,0.035572235,0.518015526,0.183919223,0.054082854,0.0,0.0,2.07e-08,0.0,0.0,0.0,9.17e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-09,4.01e-05,1.23e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-07,0.0,0.0,0.0,0.0,0.000265855,6.71e-16,-7.42e-14,7.96e-08,2.1e-06,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121737633,0.013881334,-0.532598125,0.238323193,0.000321117,0.261978967,0.443413787,-0.08349926,0.18143482,0.756338719,-0.494359752
p50,1924,-0.03862705,0.048176749,-0.085847752,-0.435095459,0.0,-0.13412227,0.033891949,0.524329864,0.186199267,0.054591709,0.0,0.0,2.09e-08,0.0,0.0,0.0,9.29e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-09,4.49e-05,1.37e-05,4.04e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.55e-07,0.0,0.0,0.0,0.0,0.00030257,-1.24e-15,1.37e-13,7.96e-08,3.53e-06,-7.74e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120519536,0.014071535,-0.520943211,0.241156795,0.000365818,0.278904197,0.288453896,-0.086158786,0.009549699,0.765486658,-0.486582461
p50,1925,-0.011575635,0.151295255,-0.086352853,-0.438485282,0.0,-0.135299633,0.034398297,0.527466408,0.187628371,0.054779633,0.0,0.0,2.12e-08,0.0,0.0,0.0,9.42e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.91e-09,5.03e-05,1.54e-05,4.52e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.33e-07,0.0,0.0,0.0,0.0,0.000347511,2.31e-15,-2.58e-13,7.96e-08,5.19e-06,-7.75e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122540631,0.014190931,-0.524838134,0.242827795,0.000419791,0.281286294,0.421005914,-0.086710405,0.13971962,0.770294203,-0.489007909
p50,1926,0.012386866,-0.068067027,-0.090500452,-0.441388463,0.0,-0.136485871,0.033749119,0.529844048,0.188387805,0.054944559,0.0,0.0,2.15e-08,0.0,0.0,0.0,9.55e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.96e-09,5.58e-05,1.7e-05,5.01e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.39e-06,0.0,0.0,0.0,0.0,0.000404661,-4.37e-15,4.91e-13,7.96e-08,7e-06,-7.73e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12314322,0.014254477,-0.531888915,0.243818848,0.000486484,0.276434925,0.220754764,-0.088482275,-0.055680161,0.773662895,-0.49722797
p50,1927,0.034258887,0.086334221,-0.097211939,-0.462216956,0.0,-0.137680593,0.035009294,0.533697837,0.189530237,0.055136568,0.0,0.0,2.18e-08,0.0,0.0,0.0,9.67e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.01e-09,6.18e-05,1.88e-05,5.53e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.67e-06,0.0,0.0,0.0,0.0,0.000443528,8.41e-15,-9.51e-13,7.96e-08,8.88e-06,-7.78e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126869111,0.014350143,-0.559428894,0.245202135,0.000535329,0.258019033,0.378612141,-0.088321156,0.120593108,0.778899972,-0.520880939
p50,1928,0.030202735,0.208283157,-0.099753412,-0.461145584,0.0,-0.138884939,0.034150046,0.536271018,0.192085879,0.055484867,0.0,0.0,2.21e-08,0.0,0.0,0.0,9.8e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.06e-09,6.85e-05,2.08e-05,6.13e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.22e-06,0.0,0.0,0.0,0.0,0.000498728,-1.64e-14,1.87e-12,7.96e-08,1.08e-05,-7.68e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128677944,0.014564529,-0.560898996,0.248172496,0.00060175,0.262052099,0.500537991,-0.090170363,0.238485892,0.784443514,-0.522391415
p50,1929,0.006411841,0.220294648,-0.109389839,-0.485489147,0.0,-0.140098417,0.035081664,0.53909542,0.195236179,0.055707137,0.0,1.6e-07,2.24e-08,0.0,0.0,0.0,9.92e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-09,7.64e-05,2.32e-05,6.83e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-06,0.0,0.0,0.0,0.0,0.000580349,3.25e-14,-3.65e-12,7.96e-08,1.25e-05,-7.87e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132477982,0.014829498,-0.594878986,0.251639245,0.000695929,0.238146405,0.464852894,-0.090187256,0.226706489,0.790734665,-0.55258826
p50,1930,-0.003572534,0.225101965,-0.102715561,-0.470242191,0.0,-0.141226278,0.034192821,0.541180782,0.198355471,0.0558904,0.0,9.76e-07,2.26e-08,0.0,0.0,0.0,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.17e-09,8.47e-05,2.56e-05,7.57e-07,0.0,0.0,0.0,3.96e-07,0.0,0.0,3.05e-06,0.0,0.0,0.0,0.0,0.000671031,-6.55e-14,5.21e-12,7.96e-08,1.42e-05,-7.48e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134629956,0.015092695,-0.572957752,0.255046692,0.000800821,0.265958916,0.487488347,-0.091940761,0.22152943,0.796227473,-0.530268557
p50,1931,-0.02472693,0.212588035,-0.088022957,-0.41438121,2.94e-05,-0.142268604,0.030380711,0.54464893,0.200875881,0.056568245,0.0,2.63e-07,2.29e-08,0.0,0.0,0.0,1.02e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.22e-09,9.23e-05,2.78e-05,8.23e-07,0.0,0.0,0.0,6.38e-06,0.0,0.0,3.61e-06,0.0,0.0,0.0,0.0,0.000777293,1.34e-13,2.87e-08,7.96e-08,1.58e-05,-8.3e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130402243,0.015306212,-0.502404167,0.258368561,0.000924436,0.334463263,0.522324368,-0.096552305,0.187861105,0.803017491,-0.468554228
p50,1932,-0.037987426,0.122609598,-0.076959629,-0.390512905,5.88e-05,-0.143321722,0.029880539,0.54935541,0.203194443,0.056933724,0.0,1.26e-07,2.32e-08,0.0,0.0,0.0,1.03e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.27e-09,9.79e-05,2.94e-05,8.72e-07,0.0,0.0,0.0,2.26e-05,0.0,0.0,4.16e-06,0.0,0.0,0.0,0.0,0.000875532,-2.78e-13,1.65e-07,7.96e-08,1.74e-05,-6.57e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132165003,0.015503011,-0.467472534,0.261176462,0.001048295,0.377344922,0.461967095,-0.097879419,0.084622172,0.810531872,-0.43318695
p50,1933,-0.045912527,-0.163348254,-0.082800135,-0.400536418,8.81e-05,-0.144386146,0.029723307,0.554739876,0.205563391,0.057479562,0.0,1.37e-07,2.35e-08,0.0,0.0,0.0,1.04e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.32e-09,0.000101222,3.04e-05,9.02e-07,0.0,0.0,0.0,3.77e-05,0.0,0.0,4.72e-06,0.0,0.0,0.0,0.0,0.000982408,5.86e-13,3.46e-07,7.96e-08,1.91e-05,-1.03e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132766192,0.015704652,-0.483336553,0.264219982,0.001177029,0.369519441,0.160258659,-0.098870057,-0.209260781,0.818959858,-0.449440417
p50,1934,-0.03918867,0.104510577,-0.09346357,-0.438476342,0.000117506,-0.145462247,0.032141834,0.561446926,0.208262451,0.057836065,0.0,1.49e-07,2.38e-08,0.0,0.0,0.0,1.06e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.37e-09,0.000104663,3.14e-05,9.31e-07,0.0,0.0,0.0,5.27e-05,0.0,0.0,5.55e-06,1.63e-07,0.0,0.0,0.0,0.001105761,-1.25e-12,5.18e-07,7.96e-08,2.09e-05,-2.17e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138031506,0.015934876,-0.531939911,0.267421377,0.00132286,0.337691866,0.403013772,-0.097268031,0.065321907,0.828868302,-0.491176437
p50,1935,-0.007425879,0.208783049,-0.101969158,-0.456151235,0.000146882,-0.146549899,0.032505022,0.56920333,0.210994584,0.058277026,0.0,1.62e-07,2.41e-08,0.0,0.0,0.0,1.07e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.43e-09,0.000109228,3.27e-05,9.72e-07,0.0,0.0,0.0,6.78e-05,0.0,0.0,6.11e-06,4.08e-06,0.0,0.0,0.0,0.001257968,2.73e-12,6.91e-07,7.96e-08,2.28e-05,-2.02e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14013038,0.016168611,-0.558120393,0.270774199,0.001502588,0.324258132,0.525615302,-0.097729384,0.20135717,0.839977528,-0.515719397
p50,1936,0.058346193,0.225707076,-0.110354813,-0.488686059,0.000176259,-0.14765058,0.035011435,0.583080237,0.213431513,0.058858905,0.0,1.77e-07,2.43e-08,0.0,0.0,0.0,1.08e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.48e-09,0.000116691,3.48e-05,1.04e-06,0.0,0.0,0.0,8.29e-05,0.0,0.0,6.66e-06,1.7e-05,0.0,0.0,0.0,0.001451636,-6.02e-12,8.64e-07,7.95e-08,2.47e-05,2.04e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145647676,0.016377736,-0.599040871,0.27402697,0.001736553,0.307628861,0.591682129,-0.096085151,0.284053269,0.857107207,-0.549478346
p50,1937,0.07820574,0.219511253,-0.119948846,-0.504282742,0.000205635,-0.148763458,0.035115619,0.596336548,0.215728199,0.059596665,0.0,1.92e-07,2.46e-08,0.0,0.0,0.0,1.09e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.53e-09,0.000126826,3.76e-05,1.13e-06,0.0,0.0,0.0,9.8e-05,0.0,0.0,7.22e-06,2.99e-05,0.0,0.0,0.0,0.001661593,1.35e-11,1.04e-06,7.97e-08,2.68e-05,-7.26e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147728832,0.016575399,-0.624231589,0.27731527,0.001990405,0.300282257,0.597999249,-0.096866805,0.297716993,0.873651818,-0.573369561
p50,1938,0.066832915,0.221511255,-0.110317168,-0.470367593,0.000235012,-0.149889764,0.032827371,0.605613795,0.21792748,0.060462322,0.0,2.09e-07,2.49e-08,0.0,0.0,0.0,1.11e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.58e-09,0.000139978,4.13e-05,1.24e-06,0.0,0.0,0.0,0.000113032,0.0,0.0,7.77e-06,4.28e-05,0.0,0.0,0.0,0.001867832,-3.07e-11,1.21e-06,7.94e-08,2.89e-05,1.44e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145718673,0.016765197,-0.580684761,0.280634151,0.002244349,0.351219674,0.639563844,-0.100062184,0.28834417,0.886247946,-0.535028272
p50,1939,0.050935913,0.226782893,-0.119994395,-0.503001653,0.000264388,-0.151029744,0.034904549,0.615357172,0.22112392,0.061168699,0.0,2.27e-07,2.52e-08,0.0,0.0,0.0,1.12e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.63e-09,0.000154934,4.53e-05,1.38e-06,0.0,0.0,0.0,0.000128103,1.39e-07,0.0,8.33e-06,5.56e-05,0.0,0.0,0.0,0.002085435,7.1e-11,1.38e-06,8e-08,3.12e-05,-3.75e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151234365,0.017041553,-0.622996048,0.284804798,0.002512179,0.329581034,0.607299839,-0.098819253,0.277718806,0.90016197,-0.570580936
p50,1940,0.031965602,0.227742246,-0.133119688,-0.524570968,0.000293765,-0.15137003,0.035275156,0.624179266,0.222752745,0.06200665,0.0,2.46e-07,2.55e-08,0.0,0.0,0.0,1.13e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.69e-09,0.000173025,5.02e-05,1.54e-06,0.0,0.0,0.0,0.000143174,2.9e-06,0.0,8.88e-06,6.84e-05,0.0,0.0,0.0,0.002337182,-1.67e-10,1.56e-06,7.86e-08,3.36e-05,1.26e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152968205,0.017182965,-0.657690656,0.287580253,0.002820858,0.308418923,0.568126771,-0.098618144,0.259707848,0.911759519,-0.603340595
p50,1941,0.016365016,0.227736583,-0.138062392,-0.535745073,0.000316656,-0.150911042,0.035955969,0.632067473,0.224332753,0.062890313,0.0,2.68e-07,2.58e-08,0.0,0.0,0.0,1.14e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.74e-09,0.000191393,5.51e-05,1.7e-06,0.0,0.0,0.0,0.000158245,1.51e-05,0.0,9.16e-06,8.13e-05,0.0,0.0,0.0,0.002633162,4.03e-10,1.73e-06,3.79e-07,3.61e-05,2.31e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154773891,0.017320403,-0.673807464,0.290409016,0.003185949,0.306124901,0.550226501,-0.097318014,0.244101599,0.922476489,-0.616351587
p50,1942,-0.010545996,0.227570593,-0.142175995,-0.553670159,0.000343362,-0.150468173,0.037337893,0.638298654,0.226834821,0.063873249,0.0,2.91e-07,2.6e-08,0.0,0.0,0.0,1.16e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.79e-09,0.000215804,6.15e-05,1.92e-06,0.0,0.0,0.0,0.000173316,3.54e-05,0.0,9.71e-06,9.41e-05,0.0,0.0,0.0,0.003006737,-1.21e-09,1.9e-06,1.28e-06,3.87e-05,4.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15695348,0.017538301,-0.695846154,0.294353015,0.003644944,0.298510378,0.515534975,-0.095248617,0.217024597,0.932651669,-0.634141291
p50,1943,-0.03379087,0.047650289,-0.14328149,-0.556353656,0.000370068,-0.150043779,0.037762415,0.641991333,0.2290808,0.066157803,0.0,3.16e-07,2.63e-08,0.0,0.0,0.0,1.17e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.84e-09,0.000247569,6.97e-05,2.2e-06,0.0,0.0,0.0,0.000188387,6.36e-05,0.0,9.99e-06,0.000106926,0.0,0.0,0.0,0.003450997,4.34e-06,2.07e-06,2.76e-06,4.15e-05,5.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159810888,0.0177351,-0.699635146,0.299434845,0.004196242,0.307425723,0.321285142,-0.094176197,0.013859419,0.941426178,-0.634000455
p50,1944,-0.03544453,0.096494138,-0.138916919,-0.550358368,0.000400589,-0.149639623,0.03792008,0.642235489,0.230897415,0.066948427,0.0,3.44e-07,2.66e-08,0.0,0.0,0.0,1.18e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.89e-09,0.000290131,8.05e-05,2.59e-06,0.0,6.96e-06,0.0,0.000203458,9.98e-05,0.0,1.03e-05,0.000119757,0.0,0.0,0.0,0.003961218,1.74e-05,2.25e-06,4.8e-06,4.44e-05,7.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162606168,0.017894072,-0.689275287,0.302696825,0.004850983,0.324838313,0.38588792,-0.093424883,0.061049608,0.944932314,-0.620094002
p50,1945,0.002979712,0.191964231,-0.119418709,-0.495165524,0.00043111,-0.149257648,0.034518341,0.641577876,0.232429242,0.067767847,0.0,3.74e-07,2.69e-08,0.0,0.0,0.0,1.19e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.95e-09,0.000320191,8.78e-05,2.86e-06,0.0,0.000151056,1.42e-06,0.000218529,0.000143981,0.0,1.05e-05,0.000132588,0.0,0.0,0.0,0.004300096,2.91e-05,2.42e-06,7.37e-06,4.74e-05,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16179324,0.018028435,-0.614584233,0.305660862,0.005463773,0.398167983,0.593111926,-0.096279762,0.194943943,0.947238738,-0.549070755
p50,1946,0.04385325,0.218324175,-0.114797847,-0.482481716,0.000469261,-0.148899423,0.034156761,0.641504163,0.234606308,0.068489309,0.0,4.06e-07,2.72e-08,0.0,0.0,0.0,1.21e-09,0.0,0.0,0.0,0.0,0.0,0.0,5e-09,0.000329458,8.99e-05,2.95e-06,0.0,0.000586202,2.44e-05,0.0002336,0.000196002,0.0,1.08e-05,0.000145419,0.0,0.0,0.0,0.004566036,4.07e-05,2.59e-06,1.05e-05,5.07e-05,8.36e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145549,0.018219527,-0.597279563,0.309393665,0.006298048,0.419019881,0.681197306,-0.096053874,0.262177425,0.950897828,-0.531877946
p50,1947,0.07597485,0.117495245,-0.129482106,-0.509374555,0.000503597,-0.148567152,0.03469837,0.64304087,0.237601095,0.068798952,0.0,4.42e-07,2.75e-08,0.0,0.0,0.0,1.22e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.05e-09,0.000340145,9.23e-05,3.05e-06,0.0,0.001016006,8.79e-05,0.000248671,0.000255868,0.0,1.08e-05,0.00015825,0.0,0.0,0.0,0.00482754,5.24e-05,2.76e-06,1.4e-05,5.41e-05,8.51e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166077353,0.018482724,-0.63885666,0.313572913,0.007172867,0.388952015,0.582422111,-0.094882461,0.193470095,0.956613784,-0.567661768
p50,1948,0.09084222,0.150137679,-0.135506432,-0.531692703,0.000545563,-0.148262147,0.03644945,0.643499068,0.240592745,0.068971521,0.0,4.8e-07,2.77e-08,0.0,0.0,0.0,1.23e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-09,0.000356945,9.61e-05,3.2e-06,0.0,0.001442475,0.00014657,0.000263742,0.00032428,0.0,1.08e-05,0.00017108,0.0,0.0,0.0,0.005153642,6.4e-05,2.94e-06,1.81e-05,5.77e-05,8.52e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172315574,0.018746367,-0.667199136,0.317684922,0.008120656,0.373779663,0.614759562,-0.092520766,0.240979899,0.96118399,-0.587404328
p50,1949,0.07272993,0.21067207,-0.135849947,-0.526134608,0.00058753,-0.147987207,0.035117023,0.645301118,0.242944087,0.069135287,0.0,5.22e-07,2.8e-08,0.0,0.0,0.0,1.24e-09,0.0,0.0,0.0,0.0,0.0,1.56e-07,5.15e-09,0.000375155,0.000100145,3.38e-06,0.0,0.001868944,0.000205197,0.000278813,0.000393484,0.0,1.08e-05,0.000183913,0.0,0.0,0.0,0.005511085,7.57e-05,3.11e-06,2.25e-05,6.15e-05,8.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171703247,0.018954155,-0.661984556,0.32118213,0.009102756,0.382873441,0.666275441,-0.093328499,0.283402,0.966483248,-0.583609807
p50,1950,0.035194922,0.222842836,-0.147842571,-0.566255582,0.000637127,-0.148668678,0.037904616,0.648481134,0.24466767,0.069648929,0.0,5.84e-07,2.83e-08,0.0,0.0,0.0,1.26e-09,0.0,0.0,0.0,0.0,0.0,1.09e-06,5.21e-09,0.000391787,0.000103629,3.54e-06,0.0,0.002287258,0.000262027,0.000293884,0.000465984,0.0,1.08e-05,0.000198346,0.0,0.0,0.0,0.005894498,8.73e-05,3.28e-06,2.74e-05,6.55e-05,7.76e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179821252,0.019107002,-0.714098153,0.324421321,0.010104723,0.347605622,0.605643379,-0.091019933,0.258037758,0.972902456,-0.625296834
