percentile,component,time,GMST
p05,aerosol_radiation_interactions,2009,-0.299803775
p05,aerosol_radiation_interactions,2010,-0.293882728
p05,aerosol_radiation_interactions,2011,-0.290947235
p05,aerosol_radiation_interactions,2012,-0.289961109
p05,aerosol_radiation_interactions,2013,-0.28685463
p05,aerosol_radiation_interactions,2014,-0.282443479
p05,aerosol_radiation_interactions,2015,-0.278975605
p05,aerosol_radiation_interactions,2016,-0.273335981
p05,aerosol_radiation_interactions,2017,-0.266206586
p05,aerosol_radiation_interactions,2018,-0.260522615
p05,aerosol_radiation_interactions,2019,-0.257948873
p05,aerosol_radiation_interactions,2020,-0.252136838
p05,aerosol_radiation_interactions,2021,-0.246057273
p05,aerosol_radiation_interactions,2022,-0.24167185
p05,aerosol_radiation_interactions,2023,-0.242144755
p05,aerosol_radiation_interactions,2024,-0.245809578
p05,aerosol_radiation_interactions,2025,-0.241449171
p05,anthropogenic,1850,-0.039088488
p05,anthropogenic,1851,-0.038176917
p05,anthropogenic,1852,-0.037089411
p05,anthropogenic,1853,-0.035949581
p05,anthropogenic,1854,-0.034949451
p05,anthropogenic,1855,-0.033930279
p05,anthropogenic,1856,-0.032839127
p05,anthropogenic,1857,-0.03167013
p05,anthropogenic,1858,-0.030283572
p05,anthropogenic,1859,-0.028880204
p05,anthropogenic,1860,-0.027502344
p05,anthropogenic,1861,-0.025925181
p05,anthropogenic,1862,-0.024148068
p05,anthropogenic,1863,-0.022316982
p05,anthropogenic,1864,-0.02037355
p05,anthropogenic,1865,-0.018473048
p05,anthropogenic,1866,-0.016545073
p05,anthropogenic,1867,-0.01455052
p05,anthropogenic,1868,-0.012729607
p05,anthropogenic,1869,-0.011124142
p05,anthropogenic,1870,-0.009752166
p05,anthropogenic,1871,-0.008451841
p05,anthropogenic,1872,-0.006290663
p05,anthropogenic,1873,-0.005110906
p05,anthropogenic,1874,-0.00604661
p05,anthropogenic,1875,-0.006488953
p05,anthropogenic,1876,-0.005663205
p05,anthropogenic,1877,-0.006587611
p05,anthropogenic,1878,-0.007967527
p05,anthropogenic,1879,-0.010181871
p05,anthropogenic,1880,-0.01216132
