time,timebound_lower,timebound_upper,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1784.5,1784,1785,0.010991409453827,-1.34994515362478,0.002297511161769,0.001986270245254,0,-0.002993208140102,0.000636504309864,0.047982574137336,0.017112137501769,0.002510677791316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70572326210955E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006692515705991,0.001572886939433
1785.5,1785,1786,-0.025701168671173,-0.327106143317125,0.000769737484213,-0.004493167277705,0,-0.00316683377568,0.001010210910583,0.049387985975838,0.017610243506763,0.002584381219678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78530335805598E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723384675829,0.001618671075379
1786.5,1786,1787,-0.04499909347586,0.052072679065431,0.001594748946655,-0.000109303264318,0,-0.003345350274232,0.000902705220219,0.050793066156064,0.01810805835714,0.002658076697309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86488345399985E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007285399514595,0.001664428449426
1787.5,1787,1788,-0.031301779022735,0.181061670917024,0.001256421161155,-0.004896203106282,0,-0.003528757635758,0.001295959121587,0.052197814849732,0.018605582503504,0.002731764228415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94446354994372E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008164411509237,0.001710159102992
1788.5,1788,1789,0.03730959793039,0.224464113126727,0.00040806443382,-0.015055566922184,0,-0.003717055860258,0.002333755860499,0.053602232228426,0.019102816395293,0.002805443817196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0240436458876E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010175274426281,0.001755863077388
1789.5,1789,1790,0.117449807891327,0.239046829617783,0.00057914114106,-0.009489137419383,0,-0.003910244947732,0.00163302360538,0.055006318463596,0.019599760480789,0.002879115467841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10362374183403E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009048623265722,0.001801540413818
1790.5,1790,1791,0.144626028594452,0.243945478818565,0.000564568087661,-0.010460973061363,0,-0.00410832489818,0.001763011349528,0.056410073726563,0.020096415207115,0.002952779184535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1832038377779E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009507127977018,0.00184719115338
1791.5,1791,1792,0.130523098906952,0.245590991388629,0.001211778077246,-0.003433570772833,0,-0.004311295711602,0.001113734719988,0.057813498188507,0.020592781020246,0.003026434971454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26278393372177E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008591943634237,0.001892815337067
1792.5,1792,1793,0.112348416289765,0.24614372966069,0.001645883889839,6.07169535104091E-05,0,-0.004519157387998,0.000962820150236,0.059216592020481,0.021088858365008,0.003100082832765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34236402966564E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008659030787686,0.001938413005765
1793.5,1793,1794,0.081568460235077,0.24632940572539,0.001267212996827,-0.000685628339158,0,-0.004731909927368,0.000838362695772,0.060619355393404,0.021584647685085,0.003173722772631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42194412560951E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008469300372439,0.001983984200256
