time,timebound_lower,timebound_upper,gas,source,units,value
1944.5,1944,1945,CO2-FFI,PRIMAP v2.4.2,GtCO2,5.52
1945.5,1945,1946,CO2-FFI,PRIMAP v2.4.2,GtCO2,4.65
1946.5,1946,1947,CO2-FFI,PRIMAP v2.4.2,GtCO2,5.14
1947.5,1947,1948,CO2-FFI,PRIMAP v2.4.2,GtCO2,5.71
1948.5,1948,1949,CO2-FFI,PRIMAP v2.4.2,GtCO2,6.02
1949.5,1949,1950,CO2-FFI,PRIMAP v2.4.2,GtCO2,5.83
1950.5,1950,1951,CO2-FFI,PRIMAP v2.4.2,GtCO2,6.27
1951.5,1951,1952,CO2-FFI,PRIMAP v2.4.2,GtCO2,6.76
1952.5,1952,1953,CO2-FFI,PRIMAP v2.4.2,GtCO2,6.86
1953.5,1953,1954,CO2-FFI,PRIMAP v2.4.2,GtCO2,7.07
1954.5,1954,1955,CO2-FFI,PRIMAP v2.4.2,GtCO2,7.25
1955.5,1955,1956,CO2-FFI,PRIMAP v2.4.2,GtCO2,7.96
1956.5,1956,1957,CO2-FFI,PRIMAP v2.4.2,GtCO2,8.48
1957.5,1957,1958,CO2-FFI,PRIMAP v2.4.2,GtCO2,8.78
1958.5,1958,1959,CO2-FFI,PRIMAP v2.4.2,GtCO2,9.08
1959.5,1959,1960,CO2-FFI,PRIMAP v2.4.2,GtCO2,9.59
1960.5,1960,1961,CO2-FFI,PRIMAP v2.4.2,GtCO2,10.1
1961.5,1961,1962,CO2-FFI,PRIMAP v2.4.2,GtCO2,10.2
1962.5,1962,1963,CO2-FFI,PRIMAP v2.4.2,GtCO2,10.5
1963.5,1963,1964,CO2-FFI,PRIMAP v2.4.2,GtCO2,11.2
1964.5,1964,1965,CO2-FFI,PRIMAP v2.4.2,GtCO2,11.7
1965.5,1965,1966,CO2-FFI,PRIMAP v2.4.2,GtCO2,12.3
1966.5,1966,1967,CO2-FFI,PRIMAP v2.4.2,GtCO2,12.9
1967.5,1967,1968,CO2-FFI,PRIMAP v2.4.2,GtCO2,13.3
1968.5,1968,1969,CO2-FFI,PRIMAP v2.4.2,GtCO2,14
1969.5,1969,1970,CO2-FFI,PRIMAP v2.4.2,GtCO2,14.9
1970.5,1970,1971,CO2-FFI,PRIMAP v2.4.2,GtCO2,16
1971.5,1971,1972,CO2-FFI,PRIMAP v2.4.2,GtCO2,16.5
1972.5,1972,1973,CO2-FFI,PRIMAP v2.4.2,GtCO2,17.2
1973.5,1973,1974,CO2-FFI,PRIMAP v2.4.2,GtCO2,18.1
1974.5,1974,1975,CO2-FFI,PRIMAP v2.4.2,GtCO2,18
1975.5,1975,1976,CO2-FFI,PRIMAP v2.4.2,GtCO2,17.9
1976.5,1976,1977,CO2-FFI,PRIMAP v2.4.2,GtCO2,18.8
1977.5,1977,1978,CO2-FFI,PRIMAP v2.4.2,GtCO2,19.3
1978.5,1978,1979,CO2-FFI,PRIMAP v2.4.2,GtCO2,19.9
1979.5,1979,1980,CO2-FFI,PRIMAP v2.4.2,GtCO2,20.4
1980.5,1980,1981,CO2-FFI,PRIMAP v2.4.2,GtCO2,20.2
1981.5,1981,1982,CO2-FFI,PRIMAP v2.4.2,GtCO2,19.7
1982.5,1982,1983,CO2-FFI,PRIMAP v2.4.2,GtCO2,19.4
1983.5,1983,1984,CO2-FFI,PRIMAP v2.4.2,GtCO2,19.6
1984.5,1984,1985,CO2-FFI,PRIMAP v2.4.2,GtCO2,20.3
1985.5,1985,1986,CO2-FFI,PRIMAP v2.4.2,GtCO2,20.9
1986.5,1986,1987,CO2-FFI,PRIMAP v2.4.2,GtCO2,21.2
1987.5,1987,1988,CO2-FFI,PRIMAP v2.4.2,GtCO2,21.7
1988.5,1988,1989,CO2-FFI,PRIMAP v2.4.2,GtCO2,22.6
1989.5,1989,1990,CO2-FFI,PRIMAP v2.4.2,GtCO2,23
1990.5,1990,1991,CO2-FFI,PRIMAP v2.4.2,GtCO2,22.5
1991.5,1991,1992,CO2-FFI,PRIMAP v2.4.2,GtCO2,23
1992.5,1992,1993,CO2-FFI,PRIMAP v2.4.2,GtCO2,22.3
1993.5,1993,1994,CO2-FFI,PRIMAP v2.4.2,GtCO2,22.4
1994.5,1994,1995,CO2-FFI,PRIMAP v2.4.2,GtCO2,22.6
1995.5,1995,1996,CO2-FFI,PRIMAP v2.4.2,GtCO2,23.1
1996.5,1996,1997,CO2-FFI,PRIMAP v2.4.2,GtCO2,23.8
1997.5,1997,1998,CO2-FFI,PRIMAP v2.4.2,GtCO2,23.9
1998.5,1998,1999,CO2-FFI,PRIMAP v2.4.2,GtCO2,23.9
1999.5,1999,2000,CO2-FFI,PRIMAP v2.4.2,GtCO2,24.1
2000.5,2000,2001,CO2-FFI,PRIMAP v2.4.2,GtCO2,24.8
2001.5,2001,2002,CO2-FFI,PRIMAP v2.4.2,GtCO2,25
2002.5,2002,2003,CO2-FFI,PRIMAP v2.4.2,GtCO2,25.6
2003.5,2003,2004,CO2-FFI,PRIMAP v2.4.2,GtCO2,26.9
2004.5,2004,2005,CO2-FFI,PRIMAP v2.4.2,GtCO2,28
2005.5,2005,2006,CO2-FFI,PRIMAP v2.4.2,GtCO2,29
2006.5,2006,2007,CO2-FFI,PRIMAP v2.4.2,GtCO2,30
2007.5,2007,2008,CO2-FFI,PRIMAP v2.4.2,GtCO2,30.9
2008.5,2008,2009,CO2-FFI,PRIMAP v2.4.2,GtCO2,31.5
2009.5,2009,2010,CO2-FFI,PRIMAP v2.4.2,GtCO2,31
2010.5,2010,2011,CO2-FFI,PRIMAP v2.4.2,GtCO2,32.6
2011.5,2011,2012,CO2-FFI,PRIMAP v2.4.2,GtCO2,33.7
2012.5,2012,2013,CO2-FFI,PRIMAP v2.4.2,GtCO2,34.3
2013.5,2013,2014,CO2-FFI,PRIMAP v2.4.2,GtCO2,34.7
2014.5,2014,2015,CO2-FFI,PRIMAP v2.4.2,GtCO2,34.8
2015.5,2015,2016,CO2-FFI,PRIMAP v2.4.2,GtCO2,35
2016.5,2016,2017,CO2-FFI,PRIMAP v2.4.2,GtCO2,34.9
2017.5,2017,2018,CO2-FFI,PRIMAP v2.4.2,GtCO2,35.4
2018.5,2018,2019,CO2-FFI,PRIMAP v2.4.2,GtCO2,36.2
2019.5,2019,2020,CO2-FFI,PRIMAP v2.4.2,GtCO2,36.3
2020.5,2020,2021,CO2-FFI,PRIMAP v2.4.2,GtCO2,34.6
2021.5,2021,2022,CO2-FFI,PRIMAP v2.4.2,GtCO2,36.4
1750.5,1750,1751,CH4,PRIMAP v2.4.2*,MtCH4,26.9
1751.5,1751,1752,CH4,PRIMAP v2.4.2*,MtCH4,27
1752.5,1752,1753,CH4,PRIMAP v2.4.2*,MtCH4,27.1
1753.5,1753,1754,CH4,PRIMAP v2.4.2*,MtCH4,27.1
1754.5,1754,1755,CH4,PRIMAP v2.4.2*,MtCH4,27.2
1755.5,1755,1756,CH4,PRIMAP v2.4.2*,MtCH4,27.3
1756.5,1756,1757,CH4,PRIMAP v2.4.2*,MtCH4,27.4
1757.5,1757,1758,CH4,PRIMAP v2.4.2*,MtCH4,27.4
1758.5,1758,1759,CH4,PRIMAP v2.4.2*,MtCH4,27.5
1759.5,1759,1760,CH4,PRIMAP v2.4.2*,MtCH4,27.6
1760.5,1760,1761,CH4,PRIMAP v2.4.2*,MtCH4,27.7
1761.5,1761,1762,CH4,PRIMAP v2.4.2*,MtCH4,27.7
1762.5,1762,1763,CH4,PRIMAP v2.4.2*,MtCH4,27.8
1763.5,1763,1764,CH4,PRIMAP v2.4.2*,MtCH4,27.9
1764.5,1764,1765,CH4,PRIMAP v2.4.2*,MtCH4,27.9
1765.5,1765,1766,CH4,PRIMAP v2.4.2*,MtCH4,28
1766.5,1766,1767,CH4,PRIMAP v2.4.2*,MtCH4,28.1
1767.5,1767,1768,CH4,PRIMAP v2.4.2*,MtCH4,28.2
1768.5,1768,1769,CH4,PRIMAP v2.4.2*,MtCH4,28.2
1769.5,1769,1770,CH4,PRIMAP v2.4.2*,MtCH4,28.3
1770.5,1770,1771,CH4,PRIMAP v2.4.2*,MtCH4,28.4
1771.5,1771,1772,CH4,PRIMAP v2.4.2*,MtCH4,28.6
1772.5,1772,1773,CH4,PRIMAP v2.4.2*,MtCH4,28.8
1773.5,1773,1774,CH4,PRIMAP v2.4.2*,MtCH4,29
1774.5,1774,1775,CH4,PRIMAP v2.4.2*,MtCH4,29.3
1775.5,1775,1776,CH4,PRIMAP v2.4.2*,MtCH4,29.5
1776.5,1776,1777,CH4,PRIMAP v2.4.2*,MtCH4,29.7
1777.5,1777,1778,CH4,PRIMAP v2.4.2*,MtCH4,29.9
1778.5,1778,1779,CH4,PRIMAP v2.4.2*,MtCH4,30.2
1779.5,1779,1780,CH4,PRIMAP v2.4.2*,MtCH4,30.4
1780.5,1780,1781,CH4,PRIMAP v2.4.2*,MtCH4,30.6
1781.5,1781,1782,CH4,PRIMAP v2.4.2*,MtCH4,30.7
1782.5,1782,1783,CH4,PRIMAP v2.4.2*,MtCH4,30.9
1783.5,1783,1784,CH4,PRIMAP v2.4.2*,MtCH4,31
1784.5,1784,1785,CH4,PRIMAP v2.4.2*,MtCH4,31.1
1785.5,1785,1786,CH4,PRIMAP v2.4.2*,MtCH4,31.2
1786.5,1786,1787,CH4,PRIMAP v2.4.2*,MtCH4,31.3
1787.5,1787,1788,CH4,PRIMAP v2.4.2*,MtCH4,31.5
1788.5,1788,1789,CH4,PRIMAP v2.4.2*,MtCH4,31.6
1789.5,1789,1790,CH4,PRIMAP v2.4.2*,MtCH4,31.7
1790.5,1790,1791,CH4,PRIMAP v2.4.2*,MtCH4,31.8
1791.5,1791,1792,CH4,PRIMAP v2.4.2*,MtCH4,31.9
1792.5,1792,1793,CH4,PRIMAP v2.4.2*,MtCH4,31.9
1793.5,1793,1794,CH4,PRIMAP v2.4.2*,MtCH4,31.9
1794.5,1794,1795,CH4,PRIMAP v2.4.2*,MtCH4,32
1795.5,1795,1796,CH4,PRIMAP v2.4.2*,MtCH4,32
1796.5,1796,1797,CH4,PRIMAP v2.4.2*,MtCH4,32.1
1797.5,1797,1798,CH4,PRIMAP v2.4.2*,MtCH4,32.1
1798.5,1798,1799,CH4,PRIMAP v2.4.2*,MtCH4,32.2
1799.5,1799,1800,CH4,PRIMAP v2.4.2*,MtCH4,32.2
1800.5,1800,1801,CH4,PRIMAP v2.4.2*,MtCH4,32.3
1801.5,1801,1802,CH4,PRIMAP v2.4.2*,MtCH4,32.5
1802.5,1802,1803,CH4,PRIMAP v2.4.2*,MtCH4,32.7
1803.5,1803,1804,CH4,PRIMAP v2.4.2*,MtCH4,32.9
1804.5,1804,1805,CH4,PRIMAP v2.4.2*,MtCH4,33.1
1805.5,1805,1806,CH4,PRIMAP v2.4.2*,MtCH4,33.3
1806.5,1806,1807,CH4,PRIMAP v2.4.2*,MtCH4,33.5
1807.5,1807,1808,CH4,PRIMAP v2.4.2*,MtCH4,33.7
1808.5,1808,1809,CH4,PRIMAP v2.4.2*,MtCH4,33.9
1809.5,1809,1810,CH4,PRIMAP v2.4.2*,MtCH4,34.1
1810.5,1810,1811,CH4,PRIMAP v2.4.2*,MtCH4,34.3
1811.5,1811,1812,CH4,PRIMAP v2.4.2*,MtCH4,34.5
1812.5,1812,1813,CH4,PRIMAP v2.4.2*,MtCH4,34.7
1813.5,1813,1814,CH4,PRIMAP v2.4.2*,MtCH4,34.8
1814.5,1814,1815,CH4,PRIMAP v2.4.2*,MtCH4,35
1815.5,1815,1816,CH4,PRIMAP v2.4.2*,MtCH4,35.1
1816.5,1816,1817,CH4,PRIMAP v2.4.2*,MtCH4,35.3
1817.5,1817,1818,CH4,PRIMAP v2.4.2*,MtCH4,35.5
1818.5,1818,1819,CH4,PRIMAP v2.4.2*,MtCH4,35.6
1819.5,1819,1820,CH4,PRIMAP v2.4.2*,MtCH4,35.8
1820.5,1820,1821,CH4,PRIMAP v2.4.2*,MtCH4,35.9
1821.5,1821,1822,CH4,PRIMAP v2.4.2*,MtCH4,36.2
1822.5,1822,1823,CH4,PRIMAP v2.4.2*,MtCH4,36.4
1823.5,1823,1824,CH4,PRIMAP v2.4.2*,MtCH4,36.7
1824.5,1824,1825,CH4,PRIMAP v2.4.2*,MtCH4,37
1825.5,1825,1826,CH4,PRIMAP v2.4.2*,MtCH4,37.3
1826.5,1826,1827,CH4,PRIMAP v2.4.2*,MtCH4,37.5
1827.5,1827,1828,CH4,PRIMAP v2.4.2*,MtCH4,37.8
1828.5,1828,1829,CH4,PRIMAP v2.4.2*,MtCH4,38.1
1829.5,1829,1830,CH4,PRIMAP v2.4.2*,MtCH4,38.3
1830.5,1830,1831,CH4,PRIMAP v2.4.2*,MtCH4,38.7
1831.5,1831,1832,CH4,PRIMAP v2.4.2*,MtCH4,38.9
1832.5,1832,1833,CH4,PRIMAP v2.4.2*,MtCH4,39.2
1833.5,1833,1834,CH4,PRIMAP v2.4.2*,MtCH4,39.5
1834.5,1834,1835,CH4,PRIMAP v2.4.2*,MtCH4,39.8
1835.5,1835,1836,CH4,PRIMAP v2.4.2*,MtCH4,40.1
1836.5,1836,1837,CH4,PRIMAP v2.4.2*,MtCH4,40.4
1837.5,1837,1838,CH4,PRIMAP v2.4.2*,MtCH4,40.7
1838.5,1838,1839,CH4,PRIMAP v2.4.2*,MtCH4,41
1839.5,1839,1840,CH4,PRIMAP v2.4.2*,MtCH4,41.2
1840.5,1840,1841,CH4,PRIMAP v2.4.2*,MtCH4,41.5
1841.5,1841,1842,CH4,PRIMAP v2.4.2*,MtCH4,41.8
1842.5,1842,1843,CH4,PRIMAP v2.4.2*,MtCH4,42.1
1843.5,1843,1844,CH4,PRIMAP v2.4.2*,MtCH4,42.3
1844.5,1844,1845,CH4,PRIMAP v2.4.2*,MtCH4,42.6
1845.5,1845,1846,CH4,PRIMAP v2.4.2*,MtCH4,42.9
1846.5,1846,1847,CH4,PRIMAP v2.4.2*,MtCH4,43.1
1847.5,1847,1848,CH4,PRIMAP v2.4.2*,MtCH4,43.4
1848.5,1848,1849,CH4,PRIMAP v2.4.2*,MtCH4,43.6
1849.5,1849,1850,CH4,PRIMAP v2.4.2*,MtCH4,43.9
1850.5,1850,1851,CH4,PRIMAP v2.4.2*,MtCH4,44.2
1851.5,1851,1852,CH4,PRIMAP v2.4.2*,MtCH4,44.3
1852.5,1852,1853,CH4,PRIMAP v2.4.2*,MtCH4,44.6
1853.5,1853,1854,CH4,PRIMAP v2.4.2*,MtCH4,44.8
1854.5,1854,1855,CH4,PRIMAP v2.4.2*,MtCH4,45.3
1855.5,1855,1856,CH4,PRIMAP v2.4.2*,MtCH4,45.5
1856.5,1856,1857,CH4,PRIMAP v2.4.2*,MtCH4,45.8
1857.5,1857,1858,CH4,PRIMAP v2.4.2*,MtCH4,46
1858.5,1858,1859,CH4,PRIMAP v2.4.2*,MtCH4,46.2
1859.5,1859,1860,CH4,PRIMAP v2.4.2*,MtCH4,46.5
1860.5,1860,1861,CH4,PRIMAP v2.4.2*,MtCH4,46.9
1861.5,1861,1862,CH4,PRIMAP v2.4.2*,MtCH4,47.2
1862.5,1862,1863,CH4,PRIMAP v2.4.2*,MtCH4,47.4
1863.5,1863,1864,CH4,PRIMAP v2.4.2*,MtCH4,47.8
1864.5,1864,1865,CH4,PRIMAP v2.4.2*,MtCH4,48.2
1865.5,1865,1866,CH4,PRIMAP v2.4.2*,MtCH4,48.5
1866.5,1866,1867,CH4,PRIMAP v2.4.2*,MtCH4,48.9
1867.5,1867,1868,CH4,PRIMAP v2.4.2*,MtCH4,49.2
1868.5,1868,1869,CH4,PRIMAP v2.4.2*,MtCH4,49.4
1869.5,1869,1870,CH4,PRIMAP v2.4.2*,MtCH4,49.8
1870.5,1870,1871,CH4,PRIMAP v2.4.2*,MtCH4,50
1871.5,1871,1872,CH4,PRIMAP v2.4.2*,MtCH4,50.5
1872.5,1872,1873,CH4,PRIMAP v2.4.2*,MtCH4,51.2
1873.5,1873,1874,CH4,PRIMAP v2.4.2*,MtCH4,51.7
1874.5,1874,1875,CH4,PRIMAP v2.4.2*,MtCH4,51.9
1875.5,1875,1876,CH4,PRIMAP v2.4.2*,MtCH4,52.5
1876.5,1876,1877,CH4,PRIMAP v2.4.2*,MtCH4,52.8
1877.5,1877,1878,CH4,PRIMAP v2.4.2*,MtCH4,53.3
1878.5,1878,1879,CH4,PRIMAP v2.4.2*,MtCH4,53.6
1879.5,1879,1880,CH4,PRIMAP v2.4.2*,MtCH4,54.2
1880.5,1880,1881,CH4,PRIMAP v2.4.2*,MtCH4,54.9
1881.5,1881,1882,CH4,PRIMAP v2.4.2*,MtCH4,55.5
1882.5,1882,1883,CH4,PRIMAP v2.4.2*,MtCH4,56.2
1883.5,1883,1884,CH4,PRIMAP v2.4.2*,MtCH4,56.9
1884.5,1884,1885,CH4,PRIMAP v2.4.2*,MtCH4,57.3
1885.5,1885,1886,CH4,PRIMAP v2.4.2*,MtCH4,57.7
1886.5,1886,1887,CH4,PRIMAP v2.4.2*,MtCH4,58.2
1887.5,1887,1888,CH4,PRIMAP v2.4.2*,MtCH4,58.9
1888.5,1888,1889,CH4,PRIMAP v2.4.2*,MtCH4,59.7
1889.5,1889,1890,CH4,PRIMAP v2.4.2*,MtCH4,60.2
1890.5,1890,1891,CH4,PRIMAP v2.4.2*,MtCH4,61.1
1891.5,1891,1892,CH4,PRIMAP v2.4.2*,MtCH4,61.8
1892.5,1892,1893,CH4,PRIMAP v2.4.2*,MtCH4,62.2
1893.5,1893,1894,CH4,PRIMAP v2.4.2*,MtCH4,62.5
1894.5,1894,1895,CH4,PRIMAP v2.4.2*,MtCH4,63.2
1895.5,1895,1896,CH4,PRIMAP v2.4.2*,MtCH4,64
1896.5,1896,1897,CH4,PRIMAP v2.4.2*,MtCH4,64.6
1897.5,1897,1898,CH4,PRIMAP v2.4.2*,MtCH4,65.4
1898.5,1898,1899,CH4,PRIMAP v2.4.2*,MtCH4,66.1
1899.5,1899,1900,CH4,PRIMAP v2.4.2*,MtCH4,67.2
1900.5,1900,1901,CH4,PRIMAP v2.4.2*,MtCH4,68.2
1901.5,1901,1902,CH4,PRIMAP v2.4.2*,MtCH4,68.9
1902.5,1902,1903,CH4,PRIMAP v2.4.2*,MtCH4,69.5
1903.5,1903,1904,CH4,PRIMAP v2.4.2*,MtCH4,70.7
1904.5,1904,1905,CH4,PRIMAP v2.4.2*,MtCH4,71.3
1905.5,1905,1906,CH4,PRIMAP v2.4.2*,MtCH4,72.2
1906.5,1906,1907,CH4,PRIMAP v2.4.2*,MtCH4,73.3
1907.5,1907,1908,CH4,PRIMAP v2.4.2*,MtCH4,75.1
1908.5,1908,1909,CH4,PRIMAP v2.4.2*,MtCH4,75.1
1909.5,1909,1910,CH4,PRIMAP v2.4.2*,MtCH4,76.2
1910.5,1910,1911,CH4,PRIMAP v2.4.2*,MtCH4,77.1
1911.5,1911,1912,CH4,PRIMAP v2.4.2*,MtCH4,77.9
1912.5,1912,1913,CH4,PRIMAP v2.4.2*,MtCH4,78.8
1913.5,1913,1914,CH4,PRIMAP v2.4.2*,MtCH4,80.3
1914.5,1914,1915,CH4,PRIMAP v2.4.2*,MtCH4,79.5
1915.5,1915,1916,CH4,PRIMAP v2.4.2*,MtCH4,79.9
1916.5,1916,1917,CH4,PRIMAP v2.4.2*,MtCH4,81.3
1917.5,1917,1918,CH4,PRIMAP v2.4.2*,MtCH4,82.5
1918.5,1918,1919,CH4,PRIMAP v2.4.2*,MtCH4,82.2
1919.5,1919,1920,CH4,PRIMAP v2.4.2*,MtCH4,81.2
1920.5,1920,1921,CH4,PRIMAP v2.4.2*,MtCH4,83.5
1921.5,1921,1922,CH4,PRIMAP v2.4.2*,MtCH4,82.1
1922.5,1922,1923,CH4,PRIMAP v2.4.2*,MtCH4,83.8
1923.5,1923,1924,CH4,PRIMAP v2.4.2*,MtCH4,86.6
1924.5,1924,1925,CH4,PRIMAP v2.4.2*,MtCH4,87.6
1925.5,1925,1926,CH4,PRIMAP v2.4.2*,MtCH4,88.4
1926.5,1926,1927,CH4,PRIMAP v2.4.2*,MtCH4,88.7
1927.5,1927,1928,CH4,PRIMAP v2.4.2*,MtCH4,91.2
1928.5,1928,1929,CH4,PRIMAP v2.4.2*,MtCH4,91.9
1929.5,1929,1930,CH4,PRIMAP v2.4.2*,MtCH4,93.9
1930.5,1930,1931,CH4,PRIMAP v2.4.2*,MtCH4,94
1931.5,1931,1932,CH4,PRIMAP v2.4.2*,MtCH4,93.6
1932.5,1932,1933,CH4,PRIMAP v2.4.2*,MtCH4,93.5
1933.5,1933,1934,CH4,PRIMAP v2.4.2*,MtCH4,95.1
1934.5,1934,1935,CH4,PRIMAP v2.4.2*,MtCH4,97.3
1935.5,1935,1936,CH4,PRIMAP v2.4.2*,MtCH4,99.1
1936.5,1936,1937,CH4,PRIMAP v2.4.2*,MtCH4,102
1937.5,1937,1938,CH4,PRIMAP v2.4.2*,MtCH4,104
1938.5,1938,1939,CH4,PRIMAP v2.4.2*,MtCH4,104
1939.5,1939,1940,CH4,PRIMAP v2.4.2*,MtCH4,106
1940.5,1940,1941,CH4,PRIMAP v2.4.2*,MtCH4,108
1941.5,1941,1942,CH4,PRIMAP v2.4.2*,MtCH4,110
1942.5,1942,1943,CH4,PRIMAP v2.4.2*,MtCH4,111
1943.5,1943,1944,CH4,PRIMAP v2.4.2*,MtCH4,113
1944.5,1944,1945,CH4,PRIMAP v2.4.2*,MtCH4,114
1945.5,1945,1946,CH4,PRIMAP v2.4.2*,MtCH4,113
1946.5,1946,1947,CH4,PRIMAP v2.4.2*,MtCH4,116
1947.5,1947,1948,CH4,PRIMAP v2.4.2*,MtCH4,120
1948.5,1948,1949,CH4,PRIMAP v2.4.2*,MtCH4,121
1949.5,1949,1950,CH4,PRIMAP v2.4.2*,MtCH4,122
1950.5,1950,1951,CH4,PRIMAP v2.4.2*,MtCH4,125
1951.5,1951,1952,CH4,PRIMAP v2.4.2*,MtCH4,129
1952.5,1952,1953,CH4,PRIMAP v2.4.2*,MtCH4,132
1953.5,1953,1954,CH4,PRIMAP v2.4.2*,MtCH4,135
1954.5,1954,1955,CH4,PRIMAP v2.4.2*,MtCH4,138
1955.5,1955,1956,CH4,PRIMAP v2.4.2*,MtCH4,145
1956.5,1956,1957,CH4,PRIMAP v2.4.2*,MtCH4,149
1957.5,1957,1958,CH4,PRIMAP v2.4.2*,MtCH4,154
1958.5,1958,1959,CH4,PRIMAP v2.4.2*,MtCH4,157
1959.5,1959,1960,CH4,PRIMAP v2.4.2*,MtCH4,164
1960.5,1960,1961,CH4,PRIMAP v2.4.2*,MtCH4,168
1961.5,1961,1962,CH4,PRIMAP v2.4.2*,MtCH4,170
1962.5,1962,1963,CH4,PRIMAP v2.4.2*,MtCH4,173
1963.5,1963,1964,CH4,PRIMAP v2.4.2*,MtCH4,177
1964.5,1964,1965,CH4,PRIMAP v2.4.2*,MtCH4,181
1965.5,1965,1966,CH4,PRIMAP v2.4.2*,MtCH4,186
1966.5,1966,1967,CH4,PRIMAP v2.4.2*,MtCH4,193
1967.5,1967,1968,CH4,PRIMAP v2.4.2*,MtCH4,195
1968.5,1968,1969,CH4,PRIMAP v2.4.2*,MtCH4,198
1969.5,1969,1970,CH4,PRIMAP v2.4.2*,MtCH4,205
1970.5,1970,1971,CH4,PRIMAP v2.4.2*,MtCH4,210
1971.5,1971,1972,CH4,PRIMAP v2.4.2*,MtCH4,210
1972.5,1972,1973,CH4,PRIMAP v2.4.2*,MtCH4,213
1973.5,1973,1974,CH4,PRIMAP v2.4.2*,MtCH4,219
1974.5,1974,1975,CH4,PRIMAP v2.4.2*,MtCH4,220
1975.5,1975,1976,CH4,PRIMAP v2.4.2*,MtCH4,223
1976.5,1976,1977,CH4,PRIMAP v2.4.2*,MtCH4,225
1977.5,1977,1978,CH4,PRIMAP v2.4.2*,MtCH4,228
1978.5,1978,1979,CH4,PRIMAP v2.4.2*,MtCH4,229
1979.5,1979,1980,CH4,PRIMAP v2.4.2*,MtCH4,235
1980.5,1980,1981,CH4,PRIMAP v2.4.2*,MtCH4,234
1981.5,1981,1982,CH4,PRIMAP v2.4.2*,MtCH4,229
1982.5,1982,1983,CH4,PRIMAP v2.4.2*,MtCH4,231
1983.5,1983,1984,CH4,PRIMAP v2.4.2*,MtCH4,231
1984.5,1984,1985,CH4,PRIMAP v2.4.2*,MtCH4,234
1985.5,1985,1986,CH4,PRIMAP v2.4.2*,MtCH4,237
1986.5,1986,1987,CH4,PRIMAP v2.4.2*,MtCH4,240
1987.5,1987,1988,CH4,PRIMAP v2.4.2*,MtCH4,244
1988.5,1988,1989,CH4,PRIMAP v2.4.2*,MtCH4,248
1989.5,1989,1990,CH4,PRIMAP v2.4.2*,MtCH4,254
1990.5,1990,1991,CH4,PRIMAP v2.4.2*,MtCH4,257
1991.5,1991,1992,CH4,PRIMAP v2.4.2*,MtCH4,255
1992.5,1992,1993,CH4,PRIMAP v2.4.2*,MtCH4,255
1993.5,1993,1994,CH4,PRIMAP v2.4.2*,MtCH4,257
1994.5,1994,1995,CH4,PRIMAP v2.4.2*,MtCH4,257
1995.5,1995,1996,CH4,PRIMAP v2.4.2*,MtCH4,262
1996.5,1996,1997,CH4,PRIMAP v2.4.2*,MtCH4,267
1997.5,1997,1998,CH4,PRIMAP v2.4.2*,MtCH4,266
1998.5,1998,1999,CH4,PRIMAP v2.4.2*,MtCH4,266
1999.5,1999,2000,CH4,PRIMAP v2.4.2*,MtCH4,268
2000.5,2000,2001,CH4,PRIMAP v2.4.2*,MtCH4,274
2001.5,2001,2002,CH4,PRIMAP v2.4.2*,MtCH4,274
2002.5,2002,2003,CH4,PRIMAP v2.4.2*,MtCH4,273
2003.5,2003,2004,CH4,PRIMAP v2.4.2*,MtCH4,281
2004.5,2004,2005,CH4,PRIMAP v2.4.2*,MtCH4,285
2005.5,2005,2006,CH4,PRIMAP v2.4.2*,MtCH4,290
2006.5,2006,2007,CH4,PRIMAP v2.4.2*,MtCH4,293
2007.5,2007,2008,CH4,PRIMAP v2.4.2*,MtCH4,295
2008.5,2008,2009,CH4,PRIMAP v2.4.2*,MtCH4,298
2009.5,2009,2010,CH4,PRIMAP v2.4.2*,MtCH4,296
2010.5,2010,2011,CH4,PRIMAP v2.4.2*,MtCH4,301
2011.5,2011,2012,CH4,PRIMAP v2.4.2*,MtCH4,306
2012.5,2012,2013,CH4,PRIMAP v2.4.2*,MtCH4,308
2013.5,2013,2014,CH4,PRIMAP v2.4.2*,MtCH4,306
2014.5,2014,2015,CH4,PRIMAP v2.4.2*,MtCH4,305
2015.5,2015,2016,CH4,PRIMAP v2.4.2*,MtCH4,307
2016.5,2016,2017,CH4,PRIMAP v2.4.2*,MtCH4,309
2017.5,2017,2018,CH4,PRIMAP v2.4.2*,MtCH4,311
2018.5,2018,2019,CH4,PRIMAP v2.4.2*,MtCH4,315
2019.5,2019,2020,CH4,PRIMAP v2.4.2*,MtCH4,315
2020.5,2020,2021,CH4,PRIMAP v2.4.2*,MtCH4,316
2021.5,2021,2022,CH4,PRIMAP v2.4.2*,MtCH4,318
1750.5,1750,1751,N2O,PRIMAP v2.4.2*,MtN2O,0.121
1751.5,1751,1752,N2O,PRIMAP v2.4.2*,MtN2O,0.123
1752.5,1752,1753,N2O,PRIMAP v2.4.2*,MtN2O,0.125
1753.5,1753,1754,N2O,PRIMAP v2.4.2*,MtN2O,0.127
1754.5,1754,1755,N2O,PRIMAP v2.4.2*,MtN2O,0.129
1755.5,1755,1756,N2O,PRIMAP v2.4.2*,MtN2O,0.131
1756.5,1756,1757,N2O,PRIMAP v2.4.2*,MtN2O,0.133
